AnimalID,UFID_Corrected,YEAR,hcw,Marbling,WBSF,CG,Ranch,LOT,RanchLOT
90042,N90042,2017,742,470,4.229846,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067
90043,N90043,2017,738,380,7.614438,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067
90044,N90044,2017,738,480,4.65292,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067
90045,N90045,2017,887,430,4.028939,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067
90046,N90046,2017,825,440,4.606148,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067
90047,N90047,2017,739,420,6.516359,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067
90048,N90048,,,,3.935395,0,0,0,00
90049,N90049,2017,766,520,4.423312,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067
90050,N90050,2017,957,390,7.721801,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067
90051,N90051,2017,,450,4.887843,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067
90052,N90052,2017,839,410,6.363287,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067
90053,N90053,2017,768,430,5.310917,31,STOFI-Miccos,_7067,STOFI-Miccos_7067
90054,N90054,2017,852,410,6.031631,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067
90055,N90055,2017,799,430,5.21631,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067
90056,N90056,2017,883,370,5.289657,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067
90057,N90057,2017,724,430,5.480997,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067
90058,N90058,2017,792,450,4.935678,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067
90059,N90059,2017,729,540,4.21709,31,STOFI-Miccos,_7067,STOFI-Miccos_7067
90060,N90060,2017,857,510,4.511541,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067
90061,N90061,2017,763,370,7.149907,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067
90062,N90062,2017,773,430,5.517139,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067
90063,N90063,2017,836,440,5.061112,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067
110001,N11001,2017,839,420,4.563628,20,Ranch4,_7077,Ranch4_7077
110002,N11002,2017,793,420,4.807055,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067
110003,N11003,2017,678,360,5.176979,20,Ranch4,_7077,Ranch4_7077
110004,N11004,2017,691,420,4.88678,18,Ranch3,_7077,Ranch3_7077
110005,N11005,2017,757,520,5.68403,18,Ranch3,_7077,Ranch3_7077
110006,N11006,2017,574,410,5.863677,20,Ranch4,_7077,Ranch4_7077
110007,N11007,2017,815,490,4.067207,26,Ranch8,_7077,Ranch8_7077
110008,N11008,2017,741,390,5.053671,20,Ranch4,_7077,Ranch4_7077
110009,N11009,2017,739,380,5.668085,20,Ranch4,_7077,Ranch4_7077
110010,N11010,2017,773,410,5.623439,26,Ranch8,_7077,Ranch8_7077
110011,N11011,2017,856,440,5.018592,20,Ranch4,_7077,Ranch4_7077
110012,N11012,2017,769,510,4.25961,18,Ranch3,_7077,Ranch3_7077
110013,N11013,2017,738,390,4.67418,26,Ranch8,_7077,Ranch8_7077
110014,N11014,2017,704,370,5.462926,20,Ranch4,_7077,Ranch4_7077
110015,N11015,2017,622,330,8.196962,20,Ranch4,_7077,Ranch4_7077
110016,N11016,2017,699,340,6.346279,26,Ranch8,_7077,Ranch8_7077
110017,N11017,2017,750,370,5.466115,26,Ranch8,_7077,Ranch8_7077
110018,N11018,2017,567,380,6.078403,0,STOFI-Miccos,_7077,STOFI-Miccos_7077
110019,N11019,2017,833,510,4.254295,31,STOFI-Miccos,_7067,STOFI-Miccos_7067
110020,N11020,2017,774,360,5.391705,20,Ranch4,_7077,Ranch4_7077
110021,N11021,2017,705,410,6.05608,18,Ranch3,_7077,Ranch3_7077
110022,N11022,2017,889,490,4.703944,20,Ranch4,_7077,Ranch4_7077
110023,N11023,2017,704,410,4.920796,18,Ranch3,_7077,Ranch3_7077
110024,N11024,2017,754,410,5.884937,26,Ranch8,_7077,Ranch8_7077
110025,N11025,2017,854,450,4.242602,18,Ranch3,_7077,Ranch3_7077
110026,N11026,2017,858,420,5.010088,26,Ranch8,_7077,Ranch8_7077
110027,N11027,2017,675,370,5.600053,20,Ranch4,_7077,Ranch4_7077
110028,N11028,2017,,440,5.45017,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067
110029,N11029,2017,649,430,4.250043,20,Ranch4,_7077,Ranch4_7077
110030,N11030,2017,759,410,6.687502,20,Ranch4,_7077,Ranch4_7077
110031,N11031,2017,767,390,4.670991,20,Ranch4,_7077,Ranch4_7077
110032,N11032,2017,668,360,6.140057,18,Ranch3,_7077,Ranch3_7077
110033,N11033,2017,667,330,5.360878,26,Ranch8,_7077,Ranch8_7077
110034,N11034,2017,888,510,4.914418,20,Ranch4,_7077,Ranch4_7077
110035,N11035,2017,844,380,6.276121,20,Ranch4,_7077,Ranch4_7077
110036,N11036,2017,816,380,4.552998,20,Ranch4,_7077,Ranch4_7077
110037,N11037,2017,776,380,5.408713,18,Ranch3,_7077,Ranch3_7077
110038,N11038,2017,731,380,6.889472,26,Ranch8,_7077,Ranch8_7077
110039,N11039,2017,745,430,4.698629,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067
110040,N11040,2017,682,380,5.363004,20,Ranch4,_7077,Ranch4_7077
110041,N11041,2017,754,370,4.139491,20,Ranch4,_7077,Ranch4_7077
110042,N11042,2017,691,490,5.462926,20,Ranch4,_7077,Ranch4_7077
110043,N11043,2017,713,410,5.39702,18,Ranch3,_7077,Ranch3_7077
110044,N11044,2017,717,550,5.446981,20,Ranch4,_7077,Ranch4_7077
110045,N11045,2017,630,370,4.44032,18,Ranch3,_7077,Ranch3_7077
110046,N11046,2017,714,380,6.616281,18,Ranch3,_7077,Ranch3_7077
110047,N11047,2017,714,370,4.398863,26,Ranch8,_7077,Ranch8_7077
110048,N11048,2017,606,360,4.987765,20,Ranch4,_7077,Ranch4_7077
110049,N11049,2017,802,390,5.284342,26,Ranch8,_7077,Ranch8_7077
110050,N11050,2017,694,410,4.843197,26,Ranch8,_7077,Ranch8_7077
110051,N11051,2017,841,490,3.864174,18,Ranch3,_7077,Ranch3_7077
110052,N11052,2017,702,340,4.559376,26,Ranch8,_7077,Ranch8_7077
110053,N11053,2017,733,430,4.55725,26,Ranch8,_7077,Ranch8_7077
110054,N11054,2017,768,520,4.194767,20,Ranch4,_7077,Ranch4_7077
110055,N11055,2017,845,490,4.830441,26,Ranch8,_7077,Ranch8_7077
110056,N11056,2017,893,410,4.675243,18,Ranch3,_7077,Ranch3_7077
110057,N11057,2017,652,340,4.763472,18,Ranch3,_7077,Ranch3_7077
110058,N11058,2017,627,410,6.818251,20,Ranch4,_7077,Ranch4_7077
110059,N11059,2017,795,320,4.393548,26,Ranch8,_7077,Ranch8_7077
110060,N11060,2017,724,370,6.015686,18,Ranch3,_7077,Ranch3_7077
110061,N11061,2017,728,410,5.411902,20,Ranch4,_7077,Ranch4_7077
110062,N11062,2017,940,410,4.353154,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067
110063,N11063,2017,773,510,4.734771,31,STOFI-Miccos,_7067,STOFI-Miccos_7067
110064,N11064,2017,709,330,4.592329,20,Ranch4,_7077,Ranch4_7077
110065,N11065,2017,858,430,4.952686,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067
110066,N11066,2017,859,410,4.767724,26,Ranch8,_7077,Ranch8_7077
110067,N11067,2017,657,510,5.663833,20,Ranch4,_7077,Ranch4_7077
110068,N11068,2017,726,420,5.961473,26,Ranch8,_7077,Ranch8_7077
110069,N11069,2017,714,370,4.896347,20,Ranch4,_7077,Ranch4_7077
110070,N11070,2017,778,440,5.178042,18,Ranch3,_7077,Ranch3_7077
110071,N11071,2017,559,320,4.22772,18,Ranch3,_7077,Ranch3_7077
110072,N11072,2017,,320,5.723361,20,Ranch4,_7077,Ranch4_7077
110073,N11073,2017,,440,5.158908,26,Ranch8,_7077,Ranch8_7077
110074,N11074,2017,,510,6.403681,26,Ranch8,_7077,Ranch8_7077
110075,N11075,2017,,320,5.236507,20,Ranch4,_7077,Ranch4_7077
110076,N11076,2017,809,390,4.628471,26,Ranch8,_7077,Ranch8_7077
110077,N11077,2017,728,430,5.667022,26,Ranch8,_7077,Ranch8_7077
