AnimalID,UFID_Corrected,YEAR,hcw,Marbling,WBSF,CG,Ranch,LOT,RanchLOT,PC1,PC2
40102,N40102,-999,-999,-999,4.602959,-999,-999,-999,-999,-0.00353689,0.0199777
40103,N40103,2017,923,450,5.678715,-999,Ranch3,_77146,Ranch3_77146,0.00701324,0.0149339
40104,N40104,2017,852,420,4.808118,1,Ranch1,_77146,Ranch1_77146,-0.0119398,0.00182684
40105,N40105,2017,1020,740,4.595518,1,Ranch1,_77146,Ranch1_77146,-0.00483932,-0.0152187
40106,N40106,2017,760,410,4.443509,1,Ranch1,_77146,Ranch1_77146,-0.00879465,-0.0117493
40107,N40107,2017,869,620,4.550872,1,Ranch1,_77146,Ranch1_77146,0.0035715,-0.027803
40108,N40108,2017,860,420,4.696503,1,Ranch1,_77146,Ranch1_77146,0.00580851,0.0520304
40109,N40109,2017,764,410,5.041978,1,Ranch1,_77146,Ranch1_77146,-0.00590525,0.0495645
40110,N40110,2017,961,410,5.179105,1,Ranch1,_77146,Ranch1_77146,-0.0133775,-0.042256
40111,N40111,2017,784,410,3.997049,1,Ranch1,_77146,Ranch1_77146,-0.00648125,0.0815637
50001,N50001,2017,883,390,5.002647,33,STOFI-StThom,_7566,STOFI-StThom_7566,-0.0084726,0.0597975
50002,N50002,2017,826,-999,4.995206,13,Ranch2,_7566,Ranch2_7566,0.00796495,-0.0321989
50003,N50003,2017,735,-999,5.340681,-999,-999,_7566,0_7566,-999,-999
50004,N50004,2017,760,-999,5.223751,2,Ranch11,_7566,Ranch11_7566,0.0157325,-0.0731763
50005,N50005,2017,805,720,4.412682,13,Ranch2,_7566,Ranch2_7566,0.0087322,0.0345979
50006,N50006,2017,903,480,5.096191,33,STOFI-StThom,_7566,STOFI-StThom_7566,-0.00528056,-0.0205099
50007,N50007,2017,711,420,4.088467,33,STOFI-StThom,_7566,STOFI-StThom_7566,0.00312796,0.0386643
50008,N50008,2017,836,320,-999,2,Ranch11,_7566,Ranch11_7566,0.0119002,-0.0559787
50009,N50009,2017,752,670,4.420123,33,STOFI-StThom,_7566,STOFI-StThom_7566,0.0147243,-0.0116881
50010,N50010,2017,894,420,5.117451,22,Ranch5,_7566,Ranch5_7566,-0.0107529,0.00761184
50011,N50011,2017,780,410,4.579573,33,STOFI-StThom,_7566,STOFI-StThom_7566,-0.00869138,0.0346799
50012,N50012,2017,893,480,3.977915,8,Ranch14,_7566,Ranch14_7566,0.00938863,0.0120081
50013,N50013,2017,921,510,3.670708,8,Ranch14,_7566,Ranch14_7566,0.000724717,0.0382771
50014,N50014,2017,861,360,5.228003,22,Ranch5,_7566,Ranch5_7566,0.0125082,-0.0120371
50015,N50015,2017,709,580,7.324239,33,STOFI-StThom,_7566,STOFI-StThom_7566,-0.00516835,0.0462844
50016,N50016,2017,888,630,4.79111,22,Ranch5,_7566,Ranch5_7566,0.00517894,0.000485611
50017,N50017,2017,864,360,4.22772,2,Ranch11,_7566,Ranch11_7566,0.00767554,-0.0313632
50018,N50018,2017,805,360,5.84348,2,Ranch11,_7566,Ranch11_7566,0.00674948,-0.027846
50019,N50019,2017,766,440,3.713228,33,STOFI-StThom,_7566,STOFI-StThom_7566,-0.00661458,0.0136593
50020,N50020,2017,953,370,4.329768,22,Ranch5,_7566,Ranch5_7566,0.0108793,-0.0484594
50021,N50021,2017,853,420,4.356343,22,Ranch5,_7566,Ranch5_7566,0.00418513,-0.0308428
50022,N50022,2017,835,410,4.767724,2,Ranch11,_7566,Ranch11_7566,-0.000845112,-0.00207027
50023,N50023,2017,840,470,3.607991,13,Ranch2,_7566,Ranch2_7566,-0.00499174,-0.0252142
50024,N50024,2017,789,610,6.402618,33,STOFI-StThom,_7566,STOFI-StThom_7566,-0.00685698,0.0565452
50025,N50025,2017,728,410,4.570006,33,STOFI-StThom,_7566,STOFI-StThom_7566,-0.0101809,-0.0102502
50026,N50026,2017,842,410,4.175633,2,Ranch11,_7566,Ranch11_7566,0.0122604,-0.0603048
50027,N50027,2017,916,470,4.314886,2,Ranch11,_7566,Ranch11_7566,-0.00353654,-0.0062945
50028,N50028,2017,781,340,4.793236,22,Ranch5,_7566,Ranch5_7566,0.00307412,-0.00390414
50029,N50029,2017,854,610,5.867929,33,STOFI-StThom,_7566,STOFI-StThom_7566,-0.00484841,-0.0142715
50030,N50030,2017,880,420,4.035317,22,Ranch5,_7566,Ranch5_7566,-0.00259132,-0.00130787
50031,N50031,2017,912,410,4.22772,13,Ranch2,_7566,Ranch2_7566,0.0115004,-0.00696545
50032,N50032,2017,879,340,4.774102,33,STOFI-StThom,_7566,STOFI-StThom_7566,-0.00487578,-0.0207053
50033,N50033,2017,799,320,4.175633,2,Ranch11,_7566,Ranch11_7566,-0.0095062,-0.00253499
50034,N50034,2017,756,470,4.64229,2,Ranch11,_7566,Ranch11_7566,0.00915933,-0.0517837
50035,N50035,2017,779,460,4.743275,2,Ranch11,_7566,Ranch11_7566,0.0045011,-0.0112114
50036,N50036,2017,913,340,4.507289,2,Ranch11,_7566,Ranch11_7566,0.000216048,-0.0194297
50037,N50037,2017,888,470,5.128081,2,Ranch11,_7566,Ranch11_7566,-0.00887708,0.000299677
50038,N50038,2017,723,310,4.643353,4,Ranch11,_7606,Ranch11_7606,0.00798597,-0.0187372
50039,N50039,2017,818,420,5.627691,6,Ranch12,_7626,Ranch12_7626,0.000343581,-0.0162491
50040,N50040,2017,788,480,4.19583,17,Ranch2,_7626,Ranch2_7626,-0.00825434,0.0487645
50041,N50041,2017,752,210,4.764535,6,Ranch12,_7626,Ranch12_7626,0.00355963,-0.0191946
50042,N50042,2017,708,430,8.550941,34,STOFI-StThom,_7596,STOFI-StThom_7596,0.00101235,0.0196122
50043,N50043,2017,752,310,4.902725,15,Ranch2,_7596,Ranch2_7596,0.00237308,0.00673432
50044,N50044,2017,804,360,5.727613,5,Ranch12,_7606,Ranch12_7606,-0.0114786,-0.0208489
50045,N50045,2017,773,610,4.893158,16,Ranch2,_7606,Ranch2_7606,0.0099601,-0.0117316
50046,N50046,2017,750,410,4.664613,17,Ranch2,_7626,Ranch2_7626,0.00628305,0.0354586
50047,N50047,2017,819,430,3.822717,4,Ranch11,_7606,Ranch11_7606,-0.00882174,0.012035
50048,N50048,2017,711,370,4.399926,34,STOFI-StThom,_7596,STOFI-StThom_7596,-0.00832874,0.0242508
50049,N50049,2017,922,460,5.37576,34,STOFI-StThom,_7596,STOFI-StThom_7596,0.00814562,0.00612546
50050,N50050,2017,792,460,4.427564,5,Ranch12,_7606,Ranch12_7606,-0.00761308,-0.0250166
50051,N50051,2017,821,410,6.0986,6,Ranch12,_7626,Ranch12_7626,0.00687007,-0.0223999
50052,N50052,2017,828,410,4.129924,17,Ranch2,_7626,Ranch2_7626,-0.00555411,-0.0147654
50053,N50053,2017,848,390,4.113979,17,Ranch2,_7626,Ranch2_7626,0.0099803,0.0333477
50054,N50054,2017,730,390,5.452296,15,Ranch2,_7596,Ranch2_7596,0.00223842,-0.000580084
50055,N50055,2017,605,380,4.955875,34,STOFI-StThom,_7596,STOFI-StThom_7596,-0.00835116,0.0473257
50056,N50056,2017,667,430,-999,34,STOFI-StThom,_7596,STOFI-StThom_7596,0.00296852,-0.00669929
50057,N50057,2017,781,510,3.929017,6,Ranch12,_7626,Ranch12_7626,-0.00482815,-0.0181826
50058,N50058,2017,639,510,5.47143,34,STOFI-StThom,_7596,STOFI-StThom_7596,0.014921,0.000558277
50059,N50059,2017,670,390,5.445918,34,STOFI-StThom,_7596,STOFI-StThom_7596,0.00623673,-0.0465108
50060,N50060,2017,799,-999,3.936458,34,STOFI-StThom,_7596,STOFI-StThom_7596,0.00367435,0.0115164
50061,N50061,2017,747,410,5.474619,17,Ranch2,_7626,Ranch2_7626,-0.00616448,0.0536889
50062,N50062,2017,697,360,4.698629,34,STOFI-StThom,_7596,STOFI-StThom_7596,0.00127417,-0.0123216
50063,N50063,2017,777,770,4.420123,34,STOFI-StThom,_7596,STOFI-StThom_7596,-0.00951134,0.0161838
50064,N50064,2017,828,420,4.441383,17,Ranch2,_7626,Ranch2_7626,-0.00486896,-0.0285127
50065,N50065,2017,811,530,4.819811,15,Ranch2,_7596,Ranch2_7596,-0.00127578,-0.00988189
50066,N50066,2017,812,420,5.028159,6,Ranch12,_7626,Ranch12_7626,-0.00825822,-0.0199355
50067,N50067,2017,795,370,4.554061,17,Ranch2,_7626,Ranch2_7626,-0.0029726,-0.032201
50068,N50068,2017,819,410,5.157845,24,Ranch5,_7606,Ranch5_7606,-0.00227312,-0.0303887
50069,N50069,2017,701,430,4.744338,34,STOFI-StThom,_7596,STOFI-StThom_7596,0.0167004,-0.0359263
50070,N50070,2017,808,380,4.382918,15,Ranch2,_7596,Ranch2_7596,-0.00332183,-0.00165529
50071,N50071,2017,836,620,4.615715,15,Ranch2,_7596,Ranch2_7596,-0.00425158,0.000379109
50072,N50072,2017,797,420,6.657738,-999,STOFI-StThom,_7626,STOFI-StThom_7626,-0.00478281,0.0325184
50073,N50073,2017,762,390,4.044884,34,STOFI-StThom,_7596,STOFI-StThom_7596,-0.000483296,0.0390931
50074,N50074,2017,819,430,5.702101,34,STOFI-StThom,_7596,STOFI-StThom_7596,-0.0112519,0.025278
50075,N50075,2017,733,420,4.031065,34,STOFI-StThom,_7596,STOFI-StThom_7596,-0.00945244,0.0561153
50076,N50076,2017,746,470,4.474336,16,Ranch2,_7606,Ranch2_7606,-0.0063577,0.000641989
50077,N50077,2017,813,410,4.171381,28,STOFI-Bright,_7186,STOFI-Bright_7186,0.00968849,-0.0116556
50078,N50078,2017,923,420,5.111073,28,STOFI-Bright,_7186,STOFI-Bright_7186,0.000583457,0.0385944
50079,N50079,2017,1028,380,-999,19,Ranch3,_7186,Ranch3_7186,-0.000284612,-0.0537781
50080,N50080,2017,1009,450,6.267617,28,STOFI-Bright,_7186,STOFI-Bright_7186,0.000292462,-0.0237435
50081,N50081,2017,951,350,6.492973,19,Ranch3,_7186,Ranch3_7186,-0.00848886,-0.046627
50082,N50082,2017,770,410,4.407367,19,Ranch3,_7186,Ranch3_7186,0.0010645,0.027097
50083,N50083,2017,832,380,4.910166,28,STOFI-Bright,_7186,STOFI-Bright_7186,0.00385117,0.0311004
50084,N50084,2017,836,440,3.924765,-999,Ranch2,_7186,Ranch2_7186,-0.0049443,0.00374772
50085,N50085,2017,912,420,4.808118,19,Ranch3,_7186,Ranch3_7186,-0.00125964,-0.0216579
50086,N50086,2017,993,390,3.854607,19,Ranch3,_7186,Ranch3_7186,-0.0120926,0.00517433
50087,N50087,2017,951,570,5.675526,-999,Ranch2,_7186,Ranch2_7186,-0.00836346,0.0093712
50088,N50088,2017,969,290,6.306948,19,Ranch3,_7186,Ranch3_7186,-0.0081912,-0.0303124
50089,N50089,2017,948,380,5.007962,19,Ranch3,_7186,Ranch3_7186,0.00165249,0.0403637
50090,N50090,2017,917,340,4.864457,19,Ranch3,_7186,Ranch3_7186,-0.00180695,0.0208446
50091,N50091,2017,868,420,4.592329,28,STOFI-Bright,_7186,STOFI-Bright_7186,-0.00140177,0.0105921
50092,N50092,2017,834,680,4.008742,28,STOFI-Bright,_7186,STOFI-Bright_7186,0.00767537,0.0292118
50093,N50093,2017,845,610,5.647888,28,STOFI-Bright,_7186,STOFI-Bright_7186,-0.00943227,0.0575521
50094,N50094,2017,829,410,5.681904,19,Ranch3,_7186,Ranch3_7186,-0.00133905,-0.0422664
50095,N50095,2017,955,440,4.348902,28,STOFI-Bright,_7186,STOFI-Bright_7186,-0.00748745,0.0121803
50096,N50096,2017,786,510,5.825409,-999,Ranch6,_7186,Ranch6_7186,-0.0044903,0.00900384
50097,N50097,2017,910,520,4.693314,19,Ranch3,_7186,Ranch3_7186,-0.00560926,-0.0306599
50098,N50098,2017,850,420,6.170884,28,STOFI-Bright,_7186,STOFI-Bright_7186,-0.0122783,0.00971711
50099,N50099,2017,927,410,5.08875,19,Ranch3,_7186,Ranch3_7186,-9.36047E-05,0.00808552
50100,N50100,2017,850,420,5.587297,19,Ranch3,_7186,Ranch3_7186,-0.004286,-0.0261554
50101,N50101,2017,880,340,5.103632,19,Ranch3,_7186,Ranch3_7186,0.00719874,0.0119303
50102,N50102,2017,859,420,4.122483,28,STOFI-Bright,_7186,STOFI-Bright_7186,-0.00329615,0.0127678
50103,N50103,2017,753,410,4.460517,-999,Ranch6,_7186,Ranch6_7186,-0.00998552,0.0168115
50104,N50104,2017,809,360,5.849858,19,Ranch3,_7186,Ranch3_7186,-0.00556677,-0.0182683
50105,N50105,2017,803,420,4.349965,19,Ranch3,_7186,Ranch3_7186,-0.00191716,-0.0271039
50106,N50106,2017,914,410,8.233104,28,STOFI-Bright,_7186,STOFI-Bright_7186,-0.00153195,-0.015006
50107,N50107,2017,794,420,3.831221,19,Ranch3,_7186,Ranch3_7186,-0.00435739,-0.0638781
50108,N50108,2017,866,-999,4.422249,19,Ranch3,_7186,Ranch3_7186,-0.00296,-0.00324911
50109,N50109,2017,877,-999,5.002647,28,STOFI-Bright,_7186,STOFI-Bright_7186,-0.00610843,0.0279122
50110,N50110,2017,923,-999,4.862331,19,Ranch3,_7186,Ranch3_7186,-0.00389737,-0.0407234
60001,N60001,2017,848,410,4.343587,17,Ranch2,_7626,Ranch2_7626,-0.00273378,-0.00723013
60002,N60002,2017,881,460,5.523517,16,Ranch2,_7606,Ranch2_7606,-0.00228841,-0.00911952
60003,N60003,2017,741,470,4.176696,17,Ranch2,_7626,Ranch2_7626,-0.00607548,0.00132541
60004,N60004,2017,796,440,5.687219,16,Ranch2,_7606,Ranch2_7606,-0.00634532,-0.0121863
60005,N60005,2017,755,510,4.13205,17,Ranch2,_7626,Ranch2_7626,-0.00328636,-0.00577019
60006,N60006,2017,883,350,5.83285,16,Ranch2,_7606,Ranch2_7606,0.0288676,0.0223778
60007,N60007,2017,719,410,6.902228,24,Ranch5,_7606,Ranch5_7606,0.00147313,-0.0263813
60008,N60008,2017,800,520,4.064018,17,Ranch2,_7626,Ranch2_7626,-0.0019078,0.0497217
60009,N60009,2017,819,390,7.762195,16,Ranch2,_7606,Ranch2_7606,-0.000995475,-0.0221865
60010,N60010,2017,696,320,4.816622,17,Ranch2,_7626,Ranch2_7626,-0.00127197,-0.00968691
60011,N60011,2017,829,550,4.107601,16,Ranch2,_7606,Ranch2_7606,-0.00607384,-0.0391748
60012,N60012,2017,768,420,4.614652,4,Ranch11,_7606,Ranch11_7606,0.00761979,-0.0117997
60013,N60013,2017,907,460,4.550872,16,Ranch2,_7606,Ranch2_7606,-0.0119039,-0.0187112
60014,N60014,2017,808,420,6.099663,17,Ranch2,_7626,Ranch2_7626,-0.0047951,-0.00534304
60015,N60015,2017,802,590,4.15331,17,Ranch2,_7626,Ranch2_7626,-0.00513068,0.0207475
60016,N60016,2017,857,510,-999,17,Ranch2,_7626,Ranch2_7626,-0.00778893,0.0163617
60017,N60017,2017,757,390,6.896913,17,Ranch2,_7626,Ranch2_7626,0.000719479,-0.00957729
60018,N60018,2017,851,410,5.277964,5,Ranch12,_7606,Ranch12_7606,-0.00504796,-0.000759679
60019,N60019,2017,915,420,4.412682,5,Ranch12,_7606,Ranch12_7606,-0.00425621,-0.037358
60020,N60020,2017,815,420,5.101506,5,Ranch12,_7606,Ranch12_7606,0.00385704,-0.0231807
60021,N60021,2017,685,630,5.812653,6,Ranch12,_7626,Ranch12_7626,-0.00132014,-0.0395017
60022,N60022,2017,753,390,3.91945,17,Ranch2,_7626,Ranch2_7626,0.0045671,-0.0362226
60023,N60023,2017,811,440,4.363784,17,Ranch2,_7626,Ranch2_7626,-0.0119252,-0.0214727
60024,N60024,2017,888,450,4.511541,16,Ranch2,_7606,Ranch2_7606,-0.00482542,-0.00198596
60025,N60025,2017,767,420,6.18364,6,Ranch12,_7626,Ranch12_7626,-0.00104413,-0.0271567
60026,N60026,2017,816,430,6.737463,-999,STOFI-StThom,_7606,STOFI-StThom_7606,-0.00498714,-0.000042721
60027,N60027,2017,753,410,3.612243,17,Ranch2,_7626,Ranch2_7626,-0.00668744,-0.0410109
60028,N60028,2017,897,680,3.999175,17,Ranch2,_7626,Ranch2_7626,-0.0117024,-0.0393344
60029,N60029,2017,827,380,5.81159,17,Ranch2,_7626,Ranch2_7626,-0.00823135,-0.00888587
60030,N60030,2017,901,420,4.409493,24,Ranch5,_7606,Ranch5_7606,-0.0023936,0.0568747
60031,N60031,2017,787,420,3.965159,16,Ranch2,_7606,Ranch2_7606,-0.00557415,-0.022868
60032,N60032,2017,829,410,6.581202,6,Ranch12,_7626,Ranch12_7626,-0.00543116,-0.0400888
60033,N60033,2017,808,470,4.371225,17,Ranch2,_7626,Ranch2_7626,-0.0125089,-2.48707E-05
60034,N60034,2017,816,460,4.301067,4,Ranch11,_7606,Ranch11_7606,0.0127308,0.0106404
60035,N60035,2017,737,460,5.69466,5,Ranch12,_7606,Ranch12_7606,0.000759735,-0.0219531
60036,N60036,2017,878,380,4.200082,17,Ranch2,_7626,Ranch2_7626,-0.0138264,-0.0391614
60037,N60037,2017,778,360,5.361941,6,Ranch12,_7626,Ranch12_7626,-0.00114815,-0.0206403
60038,N60038,2017,737,390,5.826472,7,Ranch13,_7096,Ranch13_7096,0.004946,-0.00817768
60039,N60039,2017,696,470,4.817685,7,Ranch13,_7096,Ranch13_7096,-0.00661642,-0.0356544
60040,N60040,2017,888,430,4.01512,7,Ranch13,_7096,Ranch13_7096,0.0031927,0.00513436
60041,N60041,2017,967,430,4.653983,7,Ranch13,_7096,Ranch13_7096,-0.00565231,-0.0239793
60042,N60042,2017,726,530,5.651077,7,Ranch13,_7096,Ranch13_7096,-0.00274651,-0.00383047
60043,N60043,2017,841,420,5.537336,7,Ranch13,_7096,Ranch13_7096,0.00658023,-0.0224798
60044,N60044,2017,793,360,4.436068,7,Ranch13,_7096,Ranch13_7096,0.00528094,-0.00596691
60045,N60045,2017,725,440,6.952189,7,Ranch13,_7096,Ranch13_7096,-0.00501509,-0.0521744
60046,N60046,2017,828,430,4.421186,7,Ranch13,_7096,Ranch13_7096,0.00251858,-0.0348061
60047,N60047,2017,804,510,4.879339,7,Ranch13,_7096,Ranch13_7096,0.00500357,-0.00494134
60048,N60048,2017,860,390,5.455485,7,Ranch13,_7096,Ranch13_7096,-0.00771115,0.00185538
60049,N60049,2017,731,340,4.354217,7,Ranch13,_7096,Ranch13_7096,0.000636532,-0.0124767
60050,N60050,2017,834,340,6.983016,7,Ranch13,_7096,Ranch13_7096,-0.00999189,-0.0328885
60051,N60051,2017,749,370,5.735054,7,Ranch13,_7096,Ranch13_7096,0.00321921,-0.00898125
60052,N60052,2017,818,350,4.699692,7,Ranch13,_7096,Ranch13_7096,-0.00642477,-0.0183762
60053,N60053,2017,861,390,5.356626,7,Ranch13,_7096,Ranch13_7096,0.00678817,-0.0227537
60054,N60054,2017,786,510,4.750716,24,Ranch5,_7606,Ranch5_7606,-0.00364916,-0.00879788
60055,N60055,2017,845,420,4.171381,7,Ranch13,_7096,Ranch13_7096,-0.00777095,-0.0384915
60056,N60056,2017,893,430,4.644416,7,Ranch13,_7096,Ranch13_7096,0.00156803,0.00424367
60057,N60057,2017,917,430,4.627408,7,Ranch13,_7096,Ranch13_7096,-0.00544306,-0.0187426
60058,N60058,2017,891,410,5.007962,7,Ranch13,_7096,Ranch13_7096,0.00430241,-0.0408858
60059,N60059,2017,915,370,5.132333,7,Ranch13,_7096,Ranch13_7096,-0.00672793,-0.03432
60060,N60060,2017,831,470,5.98167,7,Ranch13,_7096,Ranch13_7096,-0.006098,-0.0280208
60061,N60061,2017,979,420,3.69622,7,Ranch13,_7096,Ranch13_7096,0.00655482,0.00751801
60062,N60062,2017,900,390,4.920796,7,Ranch13,_7096,Ranch13_7096,-0.006078,-0.031355
60063,N60063,2017,771,410,6.702384,7,Ranch13,_7096,Ranch13_7096,0.00319288,-0.0262491
60064,N60064,2017,816,410,4.909103,7,Ranch13,_7096,Ranch13_7096,-0.00840027,-0.0230043
60065,N60065,2017,744,370,4.59977,7,Ranch13,_7096,Ranch13_7096,-0.00856826,-0.0236142
60066,N60066,2017,743,430,4.677369,7,Ranch13,_7096,Ranch13_7096,-0.00696907,-0.0458713
60067,N60067,2017,760,410,5.263082,7,Ranch13,_7096,Ranch13_7096,-0.000650138,0.00871699
60068,N60068,2017,924,420,3.438974,7,Ranch13,_7096,Ranch13_7096,0.00292323,-0.00456141
60069,N60069,2017,782,370,5.22694,7,Ranch13,_7096,Ranch13_7096,0.00189823,-0.00540696
60070,N60070,2017,887,380,5.55647,7,Ranch13,_7096,Ranch13_7096,0.00115919,-0.0392395
60071,N60071,2017,902,360,5.730802,7,Ranch13,_7096,Ranch13_7096,-0.00126555,-0.0176132
60072,N60072,2017,877,320,4.113979,7,Ranch13,_7096,Ranch13_7096,0.00978564,-0.0178789
60073,N60073,2017,893,430,4.798551,7,Ranch13,_7096,Ranch13_7096,-0.00641428,-0.028192
60074,N60074,2017,726,390,4.306382,7,Ranch13,_7096,Ranch13_7096,0.000665902,-0.0232844
60075,N60075,2017,901,420,3.938584,7,Ranch13,_7096,Ranch13_7096,-0.0126164,-0.0138495
60076,N60076,2017,784,410,5.18442,7,Ranch13,_7096,Ranch13_7096,-0.00504898,-0.0334021
60077,N60077,2017,872,420,5.51395,7,Ranch13,_7096,Ranch13_7096,-0.00400574,-0.0387792
60078,N60078,2017,838,390,5.539462,7,Ranch13,_7096,Ranch13_7096,-0.00325058,-0.0247066
60079,N60079,2017,850,360,4.438194,7,Ranch13,_7096,Ranch13_7096,-0.000712335,-0.00759596
60080,N60080,2017,829,330,6.361161,7,Ranch13,_7096,Ranch13_7096,-0.00416515,-0.0353594
60081,N60081,2017,773,810,5.735054,7,Ranch13,_7096,Ranch13_7096,-0.00320478,-0.0445708
60082,N60082,2017,762,510,5.468241,7,Ranch13,_7096,Ranch13_7096,-0.0050172,-0.0438967
60083,N60083,2017,863,420,6.922425,7,Ranch13,_7096,Ranch13_7096,0.00055911,-0.0385729
60084,N60084,2017,758,440,6.023127,7,Ranch13,_7096,Ranch13_7096,-0.00199881,0.0076327
60085,N60085,2017,922,460,5.318358,7,Ranch13,_7096,Ranch13_7096,-0.00408784,-0.0341025
60086,N60086,2017,793,370,4.295752,7,Ranch13,_7096,Ranch13_7096,-0.000819476,-0.0212121
60087,N60087,2017,730,440,5.87537,7,Ranch13,_7096,Ranch13_7096,0.00393324,-0.0609825
60088,N60088,2017,947,340,5.398083,7,Ranch13,_7096,Ranch13_7096,0.00296948,0.0013968
60089,N60089,2017,862,450,5.268397,7,Ranch13,_7096,Ranch13_7096,0.00276135,0.00319451
60090,N60090,2017,792,530,4.803866,7,Ranch13,_7096,Ranch13_7096,0.00915311,0.00393682
60091,N60091,2017,739,440,5.389579,7,Ranch13,_7096,Ranch13_7096,0.0031823,0.00336002
60092,N60092,2017,-999,470,6.744904,7,Ranch13,_7096,Ranch13_7096,-0.0110103,-0.0245334
60093,N60093,2017,876,410,4.537053,7,Ranch13,_7096,Ranch13_7096,-0.00980639,-0.0316771
60094,N60094,2017,799,430,5.777574,7,Ranch13,_7096,Ranch13_7096,-0.00317363,-0.0463578
60095,N60095,2017,829,390,7.977984,7,Ranch13,_7096,Ranch13_7096,0.00210716,-0.0146236
60096,N60096,2017,846,420,5.41828,7,Ranch13,_7096,Ranch13_7096,-0.00216536,-0.0240073
60097,N60097,2017,790,410,5.644699,7,Ranch13,_7096,Ranch13_7096,-0.00192855,-0.0272059
60098,N60098,2017,854,420,5.848795,7,Ranch13,_7096,Ranch13_7096,-0.00137129,0.00146505
60099,N60099,2017,882,410,4.882528,7,Ranch13,_7096,Ranch13_7096,0.0059864,-0.020567
60100,N60100,2017,822,410,5.600053,7,Ranch13,_7096,Ranch13_7096,-0.0076694,-0.0210227
60101,N60101,2017,745,390,6.719392,7,Ranch13,_7096,Ranch13_7096,0.00197458,-0.0209132
60102,N60102,2017,820,410,4.220279,7,Ranch13,_7096,Ranch13_7096,0.00415982,-0.0151759
60103,N60103,2017,833,530,4.952686,7,Ranch13,_7096,Ranch13_7096,-0.00528247,-0.0516241
60104,N60104,2017,690,390,4.552998,7,Ranch13,_7096,Ranch13_7096,0.00513306,-0.0174231
60105,N60105,2017,855,410,5.192924,7,Ranch13,_7096,Ranch13_7096,-0.000720013,-0.0313881
60106,N60106,2017,727,410,8.402121,7,Ranch13,_7096,Ranch13_7096,-0.00187948,0.0116792
60107,N60107,2017,968,410,8.089599,7,Ranch13,_7096,Ranch13_7096,-4.00199E-05,-0.0089213
60108,N60108,2017,822,560,5.026033,7,Ranch13,_7096,Ranch13_7096,0.00326351,0.01184
60109,N60109,2017,830,410,6.136868,7,Ranch13,_7096,Ranch13_7096,-0.00554088,-0.0275111
60110,N60110,2017,882,510,5.241822,7,Ranch13,_7096,Ranch13_7096,-0.000324134,-0.00699789
60111,N60111,2017,1048,410,4.783669,7,Ranch13,_7096,Ranch13_7096,0.00272647,0.00137619
60112,N60112,2017,776,420,5.048356,7,Ranch13,_7096,Ranch13_7096,-0.00767128,-0.0316068
60113,N60113,2017,721,420,6.666242,7,Ranch13,_7096,Ranch13_7096,-0.0128529,-0.0407382
60114,N60114,2017,819,420,6.225097,7,Ranch13,_7096,Ranch13_7096,-0.00540736,-4.01389E-05
70001,N70001,2017,935,470,6.351594,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.0116245,0.0362141
70002,N70002,2017,739,410,4.583825,-999,Ranch6,_7206FF33,Ranch6_7206FF33,-0.00328275,0.0020824
70003,N70003,2017,776,440,5.121703,-999,-999,_7206FF33,0_7206FF33,-999,-999
70004,N70004,2017,884,510,5.958284,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00733833,0.0485907
70005,N70005,2017,861,410,4.042758,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00478636,0.033933
70006,N70006,2017,903,530,4.788984,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00948545,0.0543859
70007,N70007,2017,906,430,-999,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.0123351,0.0680163
70008,N70008,2017,837,390,4.67418,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.000190878,0.0514318
70009,N70009,2017,938,520,5.259893,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00988082,0.0433672
70010,N70010,2017,854,470,5.119577,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00834608,0.0199694
70011,N70011,2017,768,370,5.018592,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00694852,0.0321912
70012,N70012,2017,901,510,4.286185,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00624787,0.0283739
70013,N70013,2017,807,360,4.137365,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.0112691,0.0579113
70014,N70014,2017,811,480,5.020718,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00279665,0.0348652
70015,N70015,2017,921,470,6.080529,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,0.0166167,0.0454986
70016,N70016,2017,737,390,5.352374,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.0111893,0.0305121
70017,N70017,2017,803,420,5.349185,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00153593,0.00645398
70018,N70018,2017,809,420,4.498785,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,-0.00295236,0.0242886
70019,N70019,2017,775,410,6.280373,30,STOFI-Bright,_7206FF33,STOFI-Bright_7206FF33,0.00233565,0.00636197
